 filename cell_type xmin xmax ymin ymax
2832 205.jpg WBC 215 458 40 268
2833 206.jpg RBC 416 512 371 478
2834 206.jpg RBC 460 566 90 195
2835 206.jpg RBC 414 532 245 340
2836 206.jpg RBC 188 278 274 374
2837 206.jpg RBC 117 216 344 440
2838 206.jpg RBC 148 250 392 470
2839 206.jpg RBC 309 418 65 168
2840 206.jpg RBC 403 493 265 359
2841 206.jpg RBC 565 638 117 224
2842 206.jpg RBC 555 640 39 132
2843 206.jpg WBC 72 327 1 209
2844 206.jpg Platelets 591 632 391 429
2845 206.jpg Platelets 36 74 233 262
2846 207.jpg WBC 415 533 304 427
2847 207.jpg RBC 155 255 389 455
2848 207.jpg RBC 96 194 399 476
2849 207.jpg RBC 11 91 261 360
2850 207.jpg RBC 19 99 312 411
2851 207.jpg RBC 14 94 77 176
2852 207.jpg RBC 22 122 142 243
2853 207.jpg RBC 61 140 194 295
2854 207.jpg RBC 93 172 224 325
2855 207.jpg RBC 117 196 233 334
2856 207.jpg RBC 171 265 236 340
2857 207.jpg RBC 265 359 186 290
2858 207.jpg RBC 186 294 112 236
2859 207.jpg Platelets 140 174 117 156
2860 207.jpg Platelets 373 407 62 101
2861 207.jpg RBC 281 373 94 176
2862 207.jpg RBC 515 607 41 123
2863 207.jpg RBC 472 565 15 138
2864 207.jpg RBC 544 638 128 251
2865 207.jpg RBC 562 640 206 299
2866 207.jpg RBC 475 568 229 323
2867 207.jpg RBC 439 532 191 285
2868 207.jpg RBC 392 485 178 272
2869 207.jpg RBC 547 640 332 426
2870 207.jpg RBC 547 640 386 480
2871 207.jpg RBC 488 581 386 480
2872 207.jpg RBC 137 230 15 109
2873 207.jpg RBC 385 478 30 124
2874 208.jpg RBC 115 229 108 221
2875 208.jpg RBC 47 147 25 137
2876 208.jpg RBC 226 295 72 173
2877 208.jpg RBC 204 316 177 287
2878 208.jpg RBC 192 290 282 381
2879 208.jpg RBC 300 411 247 352
2880 208.jpg RBC 504 633 353 470
2881 208.jpg RBC 23 124 230 334
2882 208.jpg RBC 43 166 292 417
2883 208.jpg RBC 314 420 139 240
2884 208.jpg RBC 455 588 45 130
2885 208.jpg RBC 309 423 1 86
2886 208.jpg RBC 223 317 1 81
2887 208.jpg RBC 371 489 360 480
2888 208.jpg Platelets 147 179 326 355
2889 208.jpg Platelets 200 243 397 438
2890 208.jpg WBC 379 619 111 370
2891 209.jpg WBC 117 290 190 360
2892 209.jpg Platelets 89 131 184 221
2893 209.jpg Platelets 65 107 203 240
2894 209.jpg Platelets 333 372 1 30
2895 209.jpg RBC 79 202 357 459
2896 209.jpg RBC 495 620 1 114
2897 209.jpg RBC 353 476 327 463
2898 209.jpg RBC 449 565 319 393
2899 209.jpg RBC 291 403 104 194
2900 209.jpg RBC 211 323 76 166
2901 209.jpg RBC 207 319 350 440
2902 209.jpg RBC 253 371 298 403
2903 209.jpg RBC 546 639 368 480
2904 209.jpg RBC 482 617 223 327
2905 209.jpg RBC 503 619 160 246
2906 209.jpg RBC 373 489 142 235
2907 209.jpg RBC 108 235 121 216
2908 209.jpg RBC 16 143 59 154
2909 210.jpg RBC 439 550 279 372
2910 210.jpg RBC 464 577 117 227
2911 210.jpg RBC 414 507 44 148
2912 210.jpg RBC 321 430 213 337
2913 210.jpg RBC 246 350 329 429
2914 210.jpg RBC 345 473 357 465
2915 210.jpg RBC 200 316 395 480
2916 210.jpg RBC 323 425 41 128
2917 210.jpg RBC 359 461 110 197
2918 210.jpg WBC 106 279 115 273
2919 210.jpg Platelets 550 592 441 480
2920 210.jpg Platelets 101 143 240 286
2921 211.jpg RBC 73 181 30 134
2922 211.jpg RBC 41 147 133 254
2923 211.jpg RBC 260 366 321 442
2924 211.jpg RBC 107 209 360 449
2925 211.jpg RBC 146 248 372 461
2926 211.jpg RBC 1 79 267 371
2927 211.jpg RBC 366 458 254 350
2928 211.jpg RBC 406 513 139 235
2929 211.jpg RBC 431 538 1 96
2930 211.jpg RBC 279 386 26 122
2931 211.jpg RBC 488 600 53 162
2932 211.jpg WBC 170 393 122 327
2933 212.jpg WBC 128 281 31 172
2934 213.jpg RBC 115 206 358 446
2935 213.jpg RBC 1 79 315 401
2936 213.jpg RBC 402 486 305 414
2937 213.jpg RBC 388 467 43 143
2938 213.jpg RBC 564 640 1 77
2939 213.jpg RBC 248 346 382 480
2940 213.jpg RBC 337 402 411 480
2941 213.jpg RBC 140 242 171 255
2942 213.jpg RBC 50 152 192 276
2943 213.jpg RBC 356 462 148 249
2944 213.jpg RBC 298 406 128 236
2945 213.jpg RBC 534 640 243 344
2946 213.jpg Platelets 70 112 38 94
2947 213.jpg Platelets 361 419 12 56
2948 213.jpg WBC 100 307 1 144
2949 214.jpg RBC 349 476 249 362
2950 214.jpg RBC 255 363 277 402
2951 214.jpg RBC 163 264 317 399
2952 214.jpg RBC 132 242 349 434
2953 214.jpg RBC 1 96 376 476
2954 214.jpg RBC 85 165 90 186
2955 214.jpg RBC 532 629 147 253
2956 214.jpg RBC 445 550 364 463
2957 214.jpg RBC 437 548 54 159
2958 214.jpg RBC 303 395 53 141
2959 214.jpg RBC 254 344 28 122
2960 214.jpg WBC 131 334 115 338
2961 215.jpg WBC 23 204 229 421
2962 215.jpg WBC 239 510 253 470
2963 215.jpg RBC 167 269 212 331
2964 215.jpg RBC 69 170 138 243
2965 215.jpg RBC 43 126 84 171
2966 215.jpg RBC 275 358 166 253
2967 215.jpg RBC 311 394 179 266
2968 215.jpg RBC 267 350 69 156
2969 215.jpg RBC 307 390 75 162
2970 215.jpg RBC 339 422 80 167
2971 215.jpg RBC 456 550 1 68
2972 215.jpg RBC 314 429 1 69
2973 215.jpg RBC 200 310 1 43
2974 215.jpg RBC 16 100 1 79
2975 215.jpg RBC 406 538 80 185
2976 215.jpg RBC 560 640 236 345
2977 215.jpg RBC 571 640 174 260
2978 215.jpg RBC 566 640 76 160
2979 216.jpg RBC 146 273 333 459
2980 216.jpg RBC 211 316 247 360
2981 216.jpg RBC 79 208 145 264
2982 216.jpg RBC 466 555 231 320
2983 216.jpg WBC 227 399 10 153
2984 216.jpg RBC 264 351 248 352
2985 217.jpg RBC 463 558 73 188
2986 217.jpg RBC 292 387 75 190
2987 217.jpg RBC 202 330 11 115
2988 217.jpg RBC 115 215 18 108
2989 217.jpg RBC 71 171 101 191
2990 217.jpg RBC 162 262 109 199
2991 217.jpg RBC 106 209 189 293
2992 217.jpg RBC 159 262 348 452
2993 217.jpg RBC 205 308 195 299
2994 217.jpg RBC 383 543 376 472
2995 217.jpg WBC 334 525 169 384
2996 218.jpg RBC 67 165 167 268
2997 218.jpg RBC 186 284 63 164
2998 218.jpg RBC 99 194 98 174
2999 218.jpg RBC 162 272 197 305
3000 218.jpg RBC 230 358 134 244
3001 218.jpg RBC 430 542 366 458
3002 218.jpg RBC 509 609 394 480
3003 218.jpg RBC 416 547 256 361
3004 218.jpg RBC 495 596 126 231
3005 218.jpg RBC 6 147 32 137
3006 218.jpg RBC 351 452 160 279
3007 218.jpg WBC 110 351 294 479
3008 218.jpg Platelets 163 196 57 89
3009 219.jpg RBC 216 330 279 379
3010 219.jpg RBC 117 230 345 475
3011 219.jpg RBC 452 566 314 414
3012 219.jpg RBC 385 499 317 417
3013 219.jpg RBC 505 608 222 325
3014 219.jpg RBC 488 588 179 271
3015 219.jpg RBC 477 577 57 149
3016 219.jpg RBC 426 526 70 162
3017 219.jpg RBC 376 482 169 272
3018 219.jpg RBC 1 96 179 278
3019 219.jpg RBC 1 96 1 98
3020 219.jpg RBC 286 382 197 296
3021 219.jpg WBC 123 361 1 196
3022 220.jpg WBC 46 279 58 264
3023 221.jpg RBC 170 280 185 287
3024 221.jpg RBC 402 512 215 317
3025 221.jpg RBC 501 611 303 405
3026 221.jpg RBC 492 602 63 165
3027 221.jpg RBC 1 111 31 136
3028 221.jpg RBC 148 270 297 400
3029 221.jpg RBC 263 385 78 181
3030 221.jpg RBC 426 529 147 233
3031 221.jpg RBC 140 243 1 86
3032 221.jpg Platelets 66 111 144 188
3033 221.jpg WBC 260 484 292 480
3034 222.jpg Platelets 83 140 298 340
3035 222.jpg Platelets 349 391 327 365
3036 222.jpg WBC 245 383 352 480
3037 222.jpg RBC 270 372 118 210
3038 222.jpg RBC 314 416 87 179
3039 222.jpg RBC 161 287 283 383
3040 223.jpg RBC 241 358 95 213
3041 223.jpg RBC 387 504 296 414
3042 223.jpg RBC 485 602 332 450
3043 223.jpg RBC 526 640 127 226
3044 223.jpg RBC 555 640 225 344
3045 223.jpg RBC 439 544 202 299
3046 223.jpg RBC 407 512 89 186
3047 223.jpg RBC 434 539 2 99
3048 223.jpg RBC 107 212 28 125
3049 223.jpg WBC 185 403 282 480
3050 223.jpg WBC 1 216 125 377
3051 224.jpg RBC 470 551 282 370
3052 224.jpg RBC 479 566 342 429
3053 224.jpg RBC 566 640 322 424
3054 224.jpg RBC 301 412 329 443
3055 224.jpg RBC 254 335 231 323
3056 224.jpg RBC 30 134 313 426
3057 224.jpg RBC 155 236 94 208
3058 224.jpg RBC 203 311 310 440
3059 224.jpg WBC 238 414 53 210
3060 225.jpg RBC 93 212 64 157
3061 225.jpg RBC 1 93 1 141
3062 225.jpg RBC 15 110 375 475
3063 225.jpg RBC 264 397 223 333
3064 225.jpg RBC 1 133 204 314
3065 225.jpg RBC 477 610 292 402
3066 225.jpg RBC 422 522 207 311
3067 225.jpg RBC 446 546 376 480
3068 225.jpg RBC 216 332 99 201
3069 225.jpg RBC 110 226 293 395
3070 225.jpg WBC 257 380 335 456
3071 226.jpg RBC 360 469 170 286
3072 226.jpg RBC 375 479 1 110
3073 226.jpg RBC 239 362 156 294
3074 226.jpg RBC 478 581 188 284
3075 226.jpg RBC 449 541 86 183
3076 226.jpg RBC 146 246 24 117
3077 226.jpg RBC 51 167 267 354
3078 226.jpg RBC 169 258 234 312
3079 226.jpg RBC 174 264 283 396
3080 226.jpg RBC 573 640 198 336
3081 226.jpg RBC 93 208 113 238
3082 226.jpg WBC 242 457 266 471
3083 227.jpg RBC 475 583 145 235
3084 227.jpg RBC 207 315 149 239
3085 227.jpg RBC 12 120 232 322
3086 227.jpg RBC 492 600 365 455
3087 227.jpg RBC 515 623 318 408
3088 227.jpg RBC 109 225 171 273
3089 227.jpg RBC 3 119 329 442
3090 227.jpg RBC 1 117 327 440
3091 227.jpg WBC 309 551 199 417
3092 228.jpg RBC 375 498 115 215
3093 228.jpg RBC 279 399 264 392
3094 228.jpg RBC 447 560 189 307
3095 228.jpg RBC 121 256 341 442
3096 228.jpg RBC 1 75 101 244
3097 228.jpg RBC 323 453 6 122
3098 228.jpg RBC 452 537 1 119
3099 228.jpg RBC 542 640 259 383
3100 228.jpg RBC 550 640 124 233
3101 228.jpg RBC 553 640 1 85
3102 228.jpg RBC 306 425 377 480
3103 228.jpg Platelets 506 536 156 187
3104 228.jpg Platelets 385 438 217 264
3105 228.jpg WBC 176 372 92 268
3106 229.jpg RBC 109 225 196 295
3107 229.jpg RBC 176 277 296 400
3108 229.jpg RBC 116 208 309 399
3109 229.jpg RBC 187 302 1 108
3110 229.jpg RBC 451 553 350 454
3111 229.jpg RBC 456 563 173 284
3112 229.jpg RBC 439 545 225 327
3113 229.jpg RBC 261 371 129 224
3114 229.jpg RBC 560 640 72 190
3115 229.jpg RBC 538 639 1 69
3116 229.jpg RBC 450 551 1 69
3117 229.jpg RBC 327 428 1 92
3118 229.jpg RBC 421 520 64 161
3119 229.jpg RBC 228 327 109 206
3120 229.jpg RBC 72 171 45 142
3121 229.jpg RBC 17 124 245 356
3122 229.jpg RBC 255 356 233 305
3123 229.jpg RBC 552 640 233 337
3124 229.jpg WBC 319 476 297 453
3125 230.jpg RBC 430 514 82 162
3126 230.jpg RBC 474 559 1 70
3127 230.jpg RBC 406 494 1 60
3128 230.jpg RBC 413 507 166 265
3129 230.jpg RBC 342 429 25 110
3130 230.jpg RBC 33 123 158 258
3131 230.jpg RBC 178 286 177 286
3132 230.jpg RBC 88 188 277 381
3133 230.jpg RBC 61 157 341 435
3134 230.jpg RBC 83 190 16 117
3135 230.jpg RBC 521 637 379 480
3136 230.jpg RBC 490 591 113 215
3137 230.jpg RBC 496 578 245 343
3138 230.jpg RBC 494 576 243 341
3139 230.jpg Platelets 174 217 393 441
3140 230.jpg WBC 259 492 259 464
3141 231.jpg WBC 250 405 196 337
3142 231.jpg Platelets 5 38 455 480
3143 231.jpg Platelets 596 640 259 307
3144 232.jpg RBC 169 300 179 317
3145 232.jpg RBC 423 520 336 453
3146 232.jpg RBC 532 629 358 475
3147 232.jpg RBC 353 448 39 135
3148 232.jpg RBC 345 451 124 245
3149 232.jpg RBC 309 415 233 354
3150 232.jpg RBC 532 639 151 268
3151 232.jpg RBC 455 593 69 184
3152 232.jpg RBC 4 136 188 316
3153 232.jpg RBC 102 220 77 196
3154 232.jpg WBC 124 335 300 480
3155 232.jpg Platelets 589 626 134 167
3156 233.jpg RBC 311 429 95 210
3157 233.jpg RBC 1 95 59 157
3158 233.jpg RBC 72 192 33 133
3159 233.jpg RBC 52 153 380 473
3160 233.jpg RBC 424 546 403 479
3161 233.jpg RBC 522 612 52 145
3162 233.jpg RBC 411 501 172 265
3163 233.jpg RBC 83 181 160 249
3164 233.jpg RBC 8 113 309 403
3165 233.jpg RBC 492 597 176 270
3166 233.jpg RBC 425 522 1 87
3167 233.jpg WBC 152 388 237 454
3168 234.jpg Platelets 74 109 313 352
3169 234.jpg WBC 159 403 229 468
3170 234.jpg RBC 401 495 57 168
3171 234.jpg RBC 442 547 65 190
3172 234.jpg RBC 192 306 137 248
3173 234.jpg RBC 22 136 46 157
3174 234.jpg RBC 134 248 48 159
3175 234.jpg RBC 459 565 267 366
3176 235.jpg RBC 157 250 140 245
3177 235.jpg RBC 1 93 209 314
3178 235.jpg RBC 73 168 299 415
3179 235.jpg RBC 359 454 352 448
3180 235.jpg RBC 379 473 133 247
3181 235.jpg RBC 280 376 122 229
3182 235.jpg RBC 348 450 229 337
3183 235.jpg RBC 416 518 234 342
3184 235.jpg RBC 447 549 365 473
3185 235.jpg RBC 316 416 1 64
3186 235.jpg RBC 26 133 58 166
3187 235.jpg RBC 423 524 1 81
3188 235.jpg RBC 498 600 1 66
3189 235.jpg WBC 150 337 238 426
3190 236.jpg RBC 154 270 246 356
3191 236.jpg RBC 128 226 150 241
3192 236.jpg RBC 11 135 1 91
3193 236.jpg RBC 461 560 32 125
3194 236.jpg RBC 462 563 311 407
3195 236.jpg RBC 287 397 339 439
3196 236.jpg RBC 8 145 201 308
3197 236.jpg RBC 1 91 107 198
3198 236.jpg RBC 436 537 216 312
3199 236.jpg RBC 365 476 27 124
3200 236.jpg WBC 196 413 57 272
3201 237.jpg RBC 302 406 9 100
3202 237.jpg RBC 13 131 213 337
3203 237.jpg RBC 60 149 338 452
3204 237.jpg RBC 1 89 358 472
3205 237.jpg RBC 169 275 157 253
3206 237.jpg RBC 388 494 135 231
3207 237.jpg RBC 501 604 313 416
3208 237.jpg RBC 250 347 204 298
3209 237.jpg RBC 59 155 25 128
3210 237.jpg WBC 324 523 225 425
3211 237.jpg Platelets 607 640 132 165
3212 237.jpg Platelets 564 598 419 460
3213 238.jpg RBC 484 613 195 303
3214 238.jpg RBC 525 637 299 396
3215 238.jpg RBC 96 227 157 244
3216 238.jpg RBC 181 181 329 329
3217 238.jpg RBC 256 376 200 307
3218 238.jpg RBC 523 640 1 119
3219 238.jpg RBC 32 133 5 98
3220 238.jpg RBC 132 201 22 145
3221 238.jpg RBC 338 429 325 444
3222 238.jpg Platelets 1 48 361 410
3223 238.jpg Platelets 70 118 206 255
3224 238.jpg WBC 183 425 1 153
3225 239.jpg RBC 371 481 278 380
3226 239.jpg RBC 538 636 167 262
3227 239.jpg RBC 497 599 61 159
3228 239.jpg RBC 105 191 221 322
3229 239.jpg RBC 225 310 349 434
3230 239.jpg RBC 66 152 266 357
3231 239.jpg RBC 1 92 1 72
3232 239.jpg RBC 31 114 152 235
3233 239.jpg RBC 377 466 153 244
3234 239.jpg RBC 256 380 28 137
3235 239.jpg RBC 63 155 43 154
3236 239.jpg RBC 418 517 64 166
3237 239.jpg RBC 307 396 363 454
3238 239.jpg WBC 178 360 130 311
3239 239.jpg Platelets 29 72 414 449
3240 240.jpg RBC 297 374 131 222
3241 240.jpg RBC 473 599 217 313
3242 240.jpg RBC 360 463 126 237
3243 240.jpg RBC 144 275 184 322
3244 240.jpg RBC 37 104 279 377
3245 240.jpg RBC 476 543 46 144
3246 240.jpg RBC 529 602 319 415
3247 240.jpg RBC 9 114 406 480
3248 240.jpg RBC 207 312 284 374
3249 240.jpg WBC 295 490 292 447
3250 240.jpg Platelets 153 184 425 458
3251 240.jpg RBC 377 473 46 142
3252 241.jpg RBC 122 243 270 377
3253 241.jpg RBC 2 123 128 235
3254 241.jpg RBC 240 361 39 146
3255 241.jpg RBC 354 462 79 179
3256 241.jpg RBC 437 545 43 143
3257 241.jpg RBC 484 591 128 230
3258 241.jpg RBC 118 221 1 93
3259 241.jpg RBC 229 349 165 255
3260 241.jpg RBC 545 640 41 136
3261 241.jpg RBC 313 424 196 290
3262 241.jpg RBC 206 316 223 329
3263 241.jpg RBC 181 276 338 438
3264 241.jpg RBC 440 574 227 295
3265 241.jpg WBC 364 521 289 432
3266 241.jpg Platelets 271 308 413 447
3267 241.jpg Platelets 543 574 349 378
3268 242.jpg RBC 509 614 177 291
3269 242.jpg RBC 448 563 1 102
3270 242.jpg RBC 340 453 261 371
3271 242.jpg RBC 239 344 364 471
3272 242.jpg RBC 123 228 362 469
3273 242.jpg RBC 137 242 44 151
3274 242.jpg RBC 212 326 149 259
3275 242.jpg RBC 458 562 275 374
3276 242.jpg RBC 415 519 332 431
3277 242.jpg WBC 1 176 60 304
3278 243.jpg RBC 328 430 181 281
3279 243.jpg RBC 15 130 1 96
3280 243.jpg RBC 435 549 154 266
3281 243.jpg RBC 104 218 240 338
3282 243.jpg RBC 524 638 363 460
3283 243.jpg RBC 513 627 20 117
3284 243.jpg RBC 228 343 51 160
3285 243.jpg RBC 373 464 69 149
3286 243.jpg Platelets 407 446 396 428
3287 243.jpg WBC 58 207 55 206
3288 244.jpg WBC 107 295 97 267
3289 244.jpg RBC 41 126 158 280
3290 244.jpg RBC 410 513 315 430
3291 244.jpg RBC 524 627 332 447
3292 244.jpg RBC 461 564 348 463
3293 244.jpg RBC 227 343 398 480
3294 244.jpg RBC 133 249 398 480
3295 244.jpg RBC 125 241 366 448
3296 244.jpg RBC 373 476 150 243
3297 244.jpg RBC 492 595 196 289
3298 244.jpg RBC 297 428 201 315
3299 244.jpg RBC 532 615 48 142
3300 244.jpg RBC 1 56 122 255
3301 244.jpg RBC 88 237 1 93
3302 244.jpg RBC 231 317 251 336
3303 244.jpg RBC 164 270 284 376
3304 244.jpg RBC 320 423 133 226
3305 245.jpg RBC 108 217 147 248
3306 245.jpg RBC 523 632 128 229
3307 245.jpg RBC 365 495 355 456
3308 245.jpg WBC 202 377 183 345
3309 246.jpg RBC 54 161 262 385
3310 246.jpg RBC 278 385 49 172
3311 246.jpg RBC 149 283 159 258
3312 246.jpg RBC 456 553 215 315
3313 246.jpg RBC 508 605 149 249
3314 246.jpg RBC 438 540 17 147
3315 246.jpg RBC 1 113 71 196
3316 246.jpg RBC 64 168 1 94
3317 246.jpg RBC 543 640 65 165
3318 246.jpg RBC 543 640 258 364
3319 246.jpg WBC 202 430 236 478
3320 246.jpg Platelets 167 206 355 391
3321 246.jpg Platelets 62 115 177 224
3322 247.jpg WBC 151 329 118 279
3323 247.jpg RBC 121 242 323 440
3324 247.jpg RBC 324 418 115 236
3325 247.jpg RBC 450 542 329 442
3326 247.jpg RBC 427 519 364 477
3327 247.jpg RBC 230 346 333 449
3328 247.jpg RBC 448 549 91 168
3329 247.jpg RBC 570 640 290 403
3330 247.jpg RBC 523 637 69 174
3331 247.jpg RBC 334 451 219 337
3332 247.jpg RBC 449 566 227 345
3333 247.jpg RBC 66 160 155 276
3334 247.jpg Platelets 97 129 327 365
3335 248.jpg RBC 469 580 40 130
3336 248.jpg RBC 375 488 55 154
3337 248.jpg RBC 299 412 223 322
3338 248.jpg RBC 477 578 239 328
3339 248.jpg RBC 549 640 150 268
3340 248.jpg RBC 405 519 165 281
3341 248.jpg RBC 43 156 350 449
3342 248.jpg RBC 85 192 1 96
3343 248.jpg RBC 249 372 352 459
3344 248.jpg RBC 420 544 340 468
3345 248.jpg WBC 73 304 63 283
3346 248.jpg Platelets 336 371 136 167
3347 249.jpg RBC 234 343 307 423
3348 249.jpg RBC 415 550 219 359
3349 249.jpg RBC 69 178 126 242
3350 249.jpg RBC 288 397 1 97
3351 249.jpg RBC 572 640 330 434
3352 249.jpg RBC 101 214 378 480
3353 249.jpg RBC 58 156 8 108
3354 249.jpg WBC 251 471 91 306
3355 249.jpg Platelets 142 177 53 87
3356 249.jpg Platelets 549 600 237 285
3357 250.jpg RBC 307 424 247 357
3358 250.jpg RBC 401 531 44 158
3359 250.jpg RBC 162 279 51 166
3360 250.jpg RBC 56 171 93 213
3361 250.jpg RBC 47 169 191 313
3362 250.jpg RBC 119 245 326 419
3363 250.jpg RBC 228 348 153 267
3364 250.jpg RBC 152 284 225 326
3365 250.jpg RBC 436 539 170 269
3366 250.jpg RBC 296 421 1 73
3367 250.jpg RBC 491 580 150 277
3368 250.jpg WBC 239 470 356 480
3369 251.jpg WBC 98 281 34 206
3370 251.jpg RBC 277 387 113 233
3371 251.jpg RBC 388 498 82 202
3372 251.jpg RBC 306 416 243 363
3373 251.jpg RBC 186 291 268 381
3374 251.jpg RBC 296 423 364 480
3375 251.jpg RBC 511 638 147 263
3376 251.jpg RBC 62 174 414 480
3377 251.jpg RBC 37 141 1 76
3378 251.jpg RBC 29 117 152 247
3379 251.jpg RBC 494 594 1 74
3380 251.jpg RBC 572 640 264 345
3381 251.jpg RBC 524 640 354 453
3382 251.jpg RBC 15 109 220 334
3383 251.jpg Platelets 132 171 292 340
3384 251.jpg RBC 343 468 1 110
3385 251.jpg RBC 209 305 245 327
3386 251.jpg RBC 177 273 219 301
3387 252.jpg RBC 331 425 110 199
3388 252.jpg RBC 212 325 318 433
3389 252.jpg RBC 138 262 54 177
3390 252.jpg RBC 101 180 16 87
3391 252.jpg RBC 276 380 14 122
3392 252.jpg RBC 444 534 96 189
3393 252.jpg RBC 531 640 309 415
3394 252.jpg RBC 559 640 212 311
3395 252.jpg RBC 463 556 228 323
3396 252.jpg RBC 539 639 107 202
3397 252.jpg RBC 465 565 422 480
3398 252.jpg RBC 445 547 317 415
3399 252.jpg RBC 1 99 158 273
3400 252.jpg RBC 290 392 154 258
3401 252.jpg WBC 17 242 184 398
3402 252.jpg Platelets 245 286 121 158
3403 253.jpg WBC 129 280 109 251
3404 253.jpg RBC 83 192 230 332
3405 253.jpg RBC 303 394 238 359
3406 253.jpg RBC 276 346 245 365
3407 253.jpg RBC 244 314 269 389
3408 253.jpg RBC 219 289 287 407
3409 253.jpg RBC 190 260 291 411
3410 253.jpg RBC 442 551 219 321
3411 253.jpg RBC 391 500 207 309
3412 253.jpg RBC 468 577 303 405
3413 253.jpg RBC 575 640 331 434
3414 253.jpg RBC 568 640 89 185
3415 253.jpg RBC 532 640 36 134
3416 253.jpg RBC 350 465 74 185
3417 253.jpg RBC 297 414 1 91
3418 253.jpg RBC 348 463 369 480
3419 253.jpg RBC 177 286 389 480
3420 253.jpg RBC 68 163 22 131
3421 253.jpg RBC 198 291 1 89
3422 254.jpg RBC 229 338 7 117
3423 254.jpg RBC 258 368 225 333
3424 254.jpg RBC 77 187 226 334
3425 254.jpg RBC 88 232 58 222
3426 254.jpg RBC 469 598 303 420
3427 254.jpg RBC 401 515 273 380
3428 254.jpg RBC 159 269 314 422
3429 254.jpg RBC 478 592 228 335
3430 254.jpg RBC 11 121 312 420
3431 254.jpg WBC 269 440 353 480
3432 254.jpg Platelets 179 223 208 245
3433 254.jpg Platelets 115 157 1 34
3434 255.jpg RBC 47 146 204 313
3435 255.jpg RBC 256 367 154 263
3436 255.jpg RBC 285 400 384 480
3437 255.jpg RBC 169 289 384 480
3438 255.jpg RBC 396 522 384 479
3439 255.jpg RBC 156 272 55 157
3440 255.jpg RBC 1 102 1 99
3441 255.jpg RBC 454 537 304 390
3442 255.jpg WBC 326 558 1 243
3443 256.jpg WBC 2 228 187 359
3444 256.jpg RBC 349 475 146 240
3445 256.jpg RBC 377 483 210 314
3446 256.jpg RBC 401 507 299 403
3447 256.jpg RBC 296 386 281 387
3448 256.jpg RBC 251 344 311 439
3449 256.jpg RBC 168 264 304 402
3450 256.jpg RBC 14 125 335 434
3451 256.jpg RBC 126 251 393 479
3452 256.jpg RBC 329 412 376 477
3453 256.jpg RBC 519 622 356 455
3454 256.jpg RBC 476 579 257 356
3455 256.jpg RBC 489 592 193 292
3456 256.jpg RBC 564 640 232 328
3457 256.jpg Platelets 417 463 403 440
3458 256.jpg Platelets 351 397 44 81
3459 256.jpg RBC 220 303 20 107
3460 256.jpg RBC 495 605 82 204
3461 256.jpg RBC 299 381 431 480
3462 257.jpg RBC 400 504 247 345
3463 257.jpg RBC 400 504 306 404
3464 257.jpg RBC 536 640 189 287
3465 257.jpg RBC 332 437 1 87
3466 257.jpg RBC 65 168 37 149
3467 257.jpg RBC 452 556 8 95
3468 257.jpg RBC 442 546 145 253
3469 257.jpg RBC 252 356 166 264
3470 257.jpg RBC 1 79 116 216
3471 257.jpg RBC 301 402 366 467
3472 257.jpg RBC 328 429 92 193
3473 257.jpg WBC 92 257 311 449
3474 257.jpg Platelets 173 209 102 138
3475 257.jpg Platelets 598 639 399 440
3476 258.jpg RBC 316 426 11 121
3477 258.jpg RBC 470 580 100 210
3478 258.jpg RBC 58 138 69 178
3479 258.jpg RBC 425 526 220 328
3480 258.jpg RBC 74 192 324 422
3481 258.jpg RBC 203 302 1 72
3482 258.jpg RBC 492 578 413 480
3483 258.jpg RBC 322 440 256 366
3484 258.jpg WBC 111 420 106 362
3485 259.jpg RBC 239 342 265 357
3486 259.jpg RBC 168 271 1 92
3487 259.jpg RBC 375 479 102 211
3488 259.jpg RBC 498 621 114 236
3489 259.jpg RBC 197 309 92 193
3490 259.jpg RBC 3 112 76 175
3491 259.jpg RBC 356 457 210 324
3492 259.jpg RBC 78 192 163 287
3493 259.jpg RBC 468 583 317 435
3494 259.jpg RBC 106 209 388 480
3495 259.jpg Platelets 146 200 325 368
3496 259.jpg Platelets 217 260 247 290
3497 259.jpg Platelets 340 385 300 346
3498 259.jpg WBC 300 459 353 480
3499 260.jpg RBC 192 292 376 473
3500 260.jpg RBC 301 419 320 424
3501 260.jpg RBC 433 510 273 358
3502 260.jpg RBC 434 528 368 454
3503 260.jpg RBC 507 574 381 454
3504 260.jpg RBC 554 640 297 401
3505 260.jpg RBC 115 210 166 275
3506 260.jpg RBC 9 104 330 439
3507 260.jpg RBC 23 121 254 356
3508 260.jpg RBC 129 234 275 370
3509 260.jpg RBC 96 186 337 415
3510 260.jpg RBC 169 264 110 219
3511 260.jpg RBC 320 426 1 108
3512 260.jpg RBC 531 624 48 164
3513 260.jpg RBC 79 203 26 134
3514 260.jpg WBC 274 473 101 334
3515 261.jpg RBC 135 265 331 453
3516 261.jpg RBC 379 509 118 240
3517 261.jpg RBC 496 626 74 196
3518 261.jpg RBC 537 640 218 322
3519 261.jpg RBC 505 614 322 434
3520 261.jpg RBC 400 509 363 475
3521 261.jpg RBC 286 395 365 477
3522 261.jpg RBC 258 397 281 381
3523 261.jpg RBC 1 119 139 261
3524 261.jpg RBC 111 231 241 332
3525 261.jpg RBC 298 392 20 122
3526 261.jpg RBC 11 128 52 159
3527 261.jpg RBC 191 292 1 78
